db2 "INSERT INTO CONTRIBUYENTE VALUES ('10840644A','Clemente','Romero Maldonado','627691547')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20193961L','Sofía','Cintrón Muro','650163289')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31196488K','Catalina','Urrutia Armendáriz','636225075')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17307285C','Marcela','Villagómez Orozco','689288994')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12366465X','Raquel','Macías Cintrón','679535471')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47498913D','José Luis','Macías Montero','637514577')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30484085N','Diego','Ibarra Galarza','613214569')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10803026J','Rosalia','Gallardo Ballesteros','623715106')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42771954E','Víctor','Orellana Rojas','647265701')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27793266W','Eva','Briones Vallejo','616441124')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32703899N','Horacio','Guerrero Partida','625771832')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35255074U','José Emilio','Botello Barrientos','690708333')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29362696K','Arturo','Calderón Gallegos','631576274')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21279051T','Magdalena','Molina Rocha','636578412')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42472823C','Víctor','Polanco Zamudio','674926460')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44010657P','César','Concepción Serrato','653513804')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40047717C','José Eduardo','Dávila Zaragoza','657366819')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12505821P','Luis','Rivas Casares','645839565')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44340978F','Victoria','Miranda Parra','657739224')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44478300Q','Carmen','Corral Paredes','664283351')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23050856J','Germán','Quezada Espinal','601079102')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20900313U','Ramón','Tórrez Rosado','633711718')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14843006V','Guillermina','Varela Solorio','669114873')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35094817F','Reina','de Jesús Olivares','669201871')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24189236P','Manuela','Matías Olivo','668835804')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44447956F','Lola','Romero de Jesús','656721008')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46442294B','Esperanza','Santacruz Gil','650652816')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39525853N','Javier','Flórez Piña','648661660')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30596489N','Patricio','Moreno Lomeli','615800923')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15437298X','Ricardo','Castillo Pantoja','695598790')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39849783Y','Ernesto','Yáñez Olivera','651087324')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35174001J','Armando','Casares Castro','695808422')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13436471H','Manuela','Linares Quintanilla','610633359')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30706975I','María Elena','Delatorre Mayorga','624326323')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14385052R','Elsa','Rincón Villaseñor','682197064')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16870826C','Micaela','Rivero Curiel','600440247')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15479570H','Silvia','Aragón Chávez','644353507')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46861148G','Marco Antonio','Navarro Agosto','621832138')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37537477K','Ana María','Madrid Almanza','601708477')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24266018N','Mayte','Vega Tejada','633584290')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29362946Z','Anita','Malave Merino','607451047')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28383095N','Esteban','Negrón Regalado','616614061')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12161625U','Enrique','Marrero Delagarza','656519500')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23999098H','Horacio','Córdova Gaitán','661466566')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18143805A','Elisa','Fuentes Villarreal','689797775')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23463705T','Clemente','Bañuelos Alemán','670685729')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11829088L','Juan','Pérez Báez','660425668')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48028730H','Salvador','Gastélum Coronado','665507282')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44325450P','Claudio','Orellana Carranza','617357355')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17768206I','Elisa','Ceja Benavides','661765257')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33855403W','Silvia','Castillo Quiñónez','602284686')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42486799C','Dorotea','Cano Piña','679415949')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32228939S','Marco Antonio','Carrera Espinoza','612577047')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21930674Z','David','Ornelas Urrutia','658153186')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47019473H','Marisol','Chacón Fuentes','689494342')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34073072Q','Ariadna','Urrutia Jaramillo','666318466')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13173924C','Hernán','Montaño Almanza','610144285')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39786995K','Beatriz','Riojas Vázquez','607375180')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20830574M','José Emilio','Espino Pichardo','630197617')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38687696U','María Luisa','Rivas Carrera','675338633')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28213845M','Roberto','Tapia Longoria','639305819')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14576897W','Adriana','Bahena Guerrero','637581977')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27744672O','Marta','León Pizarro','678532247')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18832258I','María Cristina','Cornejo Cárdenas','621206904')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20227884H','Ernesto','Haro Cornejo','637160502')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18753617A','Esperanza','Zamora Varela','645678476')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43003763K','Carlos','Pantoja Dueñas','623299639')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36792672K','Juan Carlos','Nieves Samaniego','646990885')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44018122V','María Elena','Marroquín Gálvez','641961464')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21104151F','Jaime','Casillas Saldivar','658231202')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29675276K','Luis','Maestas Garay','642767816')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25880248N','Olivia','Mota Ojeda','600213564')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20910453W','Guadalupe','Martínez Mateo','676796547')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26069917S','Luz','Cepeda Solorzano','614859431')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18592973T','Santiago','Bustos Alfaro','622757733')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('49072926V','Isabela','Báez Deleón','604303466')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31868238K','Débora','Méndez Rincón','629086646')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14731570Q','Germán','Lugo Colunga','658098312')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15249845V','María Luisa','Heredia Sevilla','676293197')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16352976Y','Reina','Quiróz Granado','644277350')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19510004T','Eloisa','Cerda Rincón','696960134')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35370754H','Ana María','Bermúdez Collazo','614501774')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11217534Z','Lorenzo','Brito Zepeda','623778574')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33917462E','Roberto','Saldivar Bustos','683304810')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43318215O','Yolanda','Feliciano Saucedo','622390842')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20781739G','Martín','Rosado Alva','625489934')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16646716V','Isabel','Olivares Medrano','659120494')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30912721O','Vicente','Madera Serrato','632744836')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19378315W','Andrés','Ruíz Villalobos','655671696')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30404736U','Benito','Fonseca Collado','680899769')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34656822I','Irene','Guardado Villarreal','635094544')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16782131T','Marta','Maldonado Montéz','630154182')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26242309R','Jaime','Juárez Hinojosa','677027638')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15701576U','Elvira','Flores Morales','654667535')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18320052I','Horacio','Quintanilla Marroquín','679370873')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13980569P','Luis','Acevedo Lara','662602336')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42979153F','Irene','Espinosa Naranjo','629972276')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40081114D','María Luisa','Gallardo Zamora','623565325')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32529741Q','Mayte','Arce Posada','612590914')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26873809F','Gilberto','Padrón Villaseñor','674413877')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27761809D','Jaime','Carmona Rubio','660222174')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38336468L','Clemente','Escamilla Nevárez','615297031')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16205593B','Lilia','Guardado Alemán','654574809')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18656681U','Micaela','Vázquez Rivas','667861696')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33086336T','Hernán','Nazario Cruz','616878972')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41512584G','Jorge Luis','Portillo Esquivel','692849304')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25299748T','Berta','Serrano Santana','640500216')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29221427I','Ángela','Rosales Luna','626803581')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28701176J','Leticia','Acosta Cornejo','665724786')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29507902B','Benito','Bonilla Cazares','635084757')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33282383C','Silvia','Tapia Serrano','622194158')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46309392A','Miguel','Solano Olivas','619494772')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30269790W','Diana','Caldera Beltrán','618256408')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35887978C','Armando','Zarate Valverde','662346407')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41862114Q','María Teresa','Valenzuela Miramontes','693666252')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44123551H','Gabriel','Partida Heredia','636417614')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26875891N','Rebeca','Bueno Cavazos','629627255')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33650103L','Gonzalo','Lugo Cepeda','642167931')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39487133E','Ricardo','Zarate Carranza','662476203')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10996814A','Germán','Espinal Nieto','621864439')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24824249G','Sara','Barraza Montéz','639113178')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45664802L','Javier','Curiel Godínez','676643049')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37227545K','Concepción','Segovia Cabán','619859964')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11764532D','Luisa','Rivera Cedillo','607871806')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11277433W','César','Henríquez Cervantes','665199025')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48911060I','Guadalupe','Espino Arriaga','617546464')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11930433F','Federico','Prado Sotelo','650058650')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31936678A','Conchita','Longoria Quiñones','653661836')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21534225L','Federico','Cabán Bañuelos','671737120')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46183976X','Andrea','Hurtado Casillas','614983410')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28196787O','Bernardo','Lebrón Soliz','646918198')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10009443G','Manuel','Aguayo Nieves','699492025')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19704665L','Fernando','Ozuna Guerrero','633024967')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44518976H','Raúl','Gálvez Colón','621026386')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17512600H','Magdalena','Rivero Benavídez','604481789')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21228469A','Carla','Urías Laboy','685185463')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35601129I','Juan','Frías Peña','605428349')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13490050R','Luz','Melgar Ledesma','665956647')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('22273462L','Pilar','Godoy Olivera','649712624')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45541688I','Bernardo','Córdova Aguilar','680447983')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30236151N','Débora','Sierra Gracia','630723110')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48534997P','Joaquín','Ulibarri Altamirano','623811285')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28396368P','Mateo','Borrego Castellanos','646462923')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30992642V','Mónica','Loya Gallardo','698008564')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16765282Z','Jorge','Reynoso Zelaya','689940446')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10124987F','Alfonso','Tamayo Leiva','657310316')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10767225Y','Inés','Barraza Córdova','620732981')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25770484W','María Eugenia','Terán Menchaca','601961901')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26366145O','Adriana','Zaragoza de Anda','698505401')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29252274Z','Benjamín','Mata Cuellar','638947516')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33430546O','Guadalupe','Colunga Ocampo','695490833')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11483687V','Arturo','Munguía Aguilera','612291830')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36801594J','Ricardo','Téllez Melgar','647650944')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43036868S','Emilio','Pérez Galindo','636921638')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39544747N','Leonor','Palacios Quezada','685467716')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37414093U','Sara','Jiménez Alejandro','622019329')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47763733G','Enrique','Galindo Madera','690583463')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40450745A','César','Estrada Molina','633100165')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14452892J','Nicolás','Borrego Solís','622050580')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43194526M','Isabela','Vallejo Trejo','694858426')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37388360W','Adán','Briones Lomeli','668123873')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18293419F','Yolanda','Nava Menéndez','638212262')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23663738T','David','Arce Hernández','695968070')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24631642P','Berta','Lucero Gaona','650117568')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21592886M','Diego','Carvajal Altamirano','607883689')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43242413H','Julio','Vergara Jaramillo','666696123')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39645488H','María Teresa','Ureña Soto','619997189')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38027707D','Caridad','Cervantes Armijo','684466821')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42094770S','Beatriz','Tejeda Regalado','601716589')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46774236U','María Luisa','Garay Rojas','660612682')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47393788G','Débora','Chacón Arteaga','688171231')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27606967B','Natalia','Elizondo Godínez','650501968')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23520347J','Jorge Luis','Bermúdez Correa','624534188')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24505864S','Ricardo','Banda Olivera','633588396')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23020281P','Rocío','Tamayo Melgar','615212409')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33146543O','Emilio','Camarillo Rendón','620499889')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36764042T','Carla','Negrón Barrios','624792542')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32673491D','Lucas','Acevedo Lucero','647412645')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40931419C','Bernardo','Moreno Hinojosa','608695984')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30924301L','María Teresa','Aguilar Ontiveros','652634884')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43423253T','Bernardo','Caballero Pantoja','606495291')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41675419C','Gregorio','Delao Rael','603258976')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15630790Z','Juan Carlos','Alonzo Rico','679678205')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32549642J','Silvia','Fuentes Orta','649825716')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16866395J','Lucas','Barragán Zamudio','630706985')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48425534N','Andrea','Roldán Vaca','613673064')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36631262D','Diego','Lemus Rubio','684052603')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25333389T','Diana','Juárez Moya','651734324')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45706311P','Guillermo','Holguín Jasso','620628372')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34674711S','María Soledad','Valles Narváez','676754307')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37083450I','Santiago','Heredia Barrera','637441200')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38555967N','María Soledad','Espinal Méndez','623615548')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32098341H','Patricia','Maestas Patiño','613172818')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35990746J','Antonia','Mendoza Collado','698117877')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27983050R','Rafael','Aguilar Agosto','662453947')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33409540D','Elvira','Valladares Vera','699773657')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43686360S','Gabriela','Mateo Reséndez','662622142')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29770355D','Sonia','Dávila Aponte','667122514')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19419359S','Marco Antonio','Caballero Godoy','657649640')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35708822I','Emilia','Gaytán Perea','659334330')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19430202Y','Guadalupe','Carrero Olivera','665156548')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28482185V','Virginia','Estrada Quiróz','617533355')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24402464B','Raquel','Malave Guajardo','633201122')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10593095D','Cristóbal','Montero Olivares','683538006')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46110917V','Adela','Piña Márquez','688289822')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47684537I','Norma','Espino Ybarra','671895589')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33240653F','Jorge Luis','Corona Amador','684163231')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13416665R','Marilú','Amaya Archuleta','642035024')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11797264Z','Inés','Figueroa Delafuente','624287441')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34426048U','Ricardo','Rocha Zepeda','637903108')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48678047Y','Horacio','Lozano Bustos','685519153')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12661988C','Joaquín','Lovato Gaitán','684269813')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37767358Q','Julio','Solorio Laureano','620316891')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20332514Y','Yolanda','Rosas Varela','682216717')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29357322P','Salvador','Menchaca Zepeda','610906805')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41141788I','Graciela','Sarabia Peralta','686620287')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23173521G','Alberto','Zamudio Mascareñas','621728359')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24317843E','Lucas','Flórez Delapaz','627351900')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13741778C','Salvador','Espinosa Marrero','620578528')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28954806W','Elvira','Madera Flores','625427820')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41505984O','Maricarmen','Olmos Páez','629240424')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43730691E','Hugo','Toledo Miranda','656271531')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17756240U','Andrea','Ferrer Bueno','614456235')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36458001S','Mariana','Marín Saldivar','695221466')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31746525K','Rodrigo','Pulido Adorno','617915014')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27026822K','Raúl','Pagan Benítez','649613268')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43568419Y','Florencia','Valentín Baeza','674732831')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10978075O','Luisa','Ontiveros Chacón','640941259')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34803544F','Eduardo','Agosto Perea','688051649')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11969163Q','Andrea','Portillo Adorno','687035148')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47774893C','Emilio','Verdugo Valadez','622166911')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41239440L','Ana Luisa','Jurado Valadez','655534192')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42071044S','Jorge','Alcaraz Santana','632211984')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17116892Y','Alberto','Reyna Velasco','639210808')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14300317U','Javier','Yáñez Malave','620821340')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17370957H','Guadalupe','Alicea Benavides','618541104')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13446418R','Rafael','Griego Salgado','643780132')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35413090K','Teresa','Crespo Curiel','647504238')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42691739B','Ester','Zamora Tamayo','611596717')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47816380D','Raúl','Borrego Mondragón','670542960')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26655088P','Ramón','Quezada Corona','635709588')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15895116P','José','Loya Alvarado','607978277')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28042021X','Rosalia','Ortiz Madrigal','696870746')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48532449D','Rodrigo','Rascón Arredondo','672436897')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46135758Q','Raquel','Segovia Contreras','661659880')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39880349U','Hugo','Aguilar Gamboa','623931415')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34415796R','Florencia','Zúñiga Montaño','659015537')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25158529E','Sancho','Menéndez Zambrano','637893779')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45319466P','César','León Nevárez','619794581')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13724973S','Eva','Zarate Marroquín','656846960')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24680148I','Mariano','Pedraza Quintanilla','666654669')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34107530O','Jacobo','Martínez Delrío','688906650')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48482101T','Ignacio','Cadena Negrón','637940920')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36151791D','Clara','Vigil Madera','625490803')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18642187E','Pablo','Carrillo Tórrez','648097490')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40221272Y','Emilio','Iglesias Loera','692885957')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23259701U','Juan','Contreras Mesa','614453510')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35826496W','Norma','Castro Arenas','688234840')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40446404H','César','Tirado Durán','697297347')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48149854F','Ramón','Ulloa Solorio','668815762')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('22450201F','Lorena','Heredia Agosto','644113771')"
